0.127,0,0
0.120396,0.001778,0
0.113792,0.003302,0
0.102108,0.005588,0
0.087884,0.007874,0
0.075946,0.009652,0
0.0635,0.010668,0
0.051054,0.011176,0
0.039116,0.011176,0
0.03175,0.010668,0
0.024892,0.009906,0
0.018542,0.00889,0
0.013208,0.00762,0
0.008636,0.00635,0
0.004826,0.004826,0
0.003302,0.004064,0
0.00127,0.00254,0
0,0,0
0.00127,-0.001016,0
0.003302,-0.001524,0
0.013208,-0.002032,0
0.018542,-0.002032,0
0.024892,-0.002032,0
0.03175,-0.001778,0
0.039116,-0.001524,0
0.051054,-0.000508,0
0.0635,0.000254,0
0.075946,0.00127,0
0.087884,0.002286,0
0.102108,0.00254,0
0.113792,0.002032,0
0.120396,0.001524,0
0.127,0,0
