0.127,0,0
0.126875032,-2.01E-05,0
0.126500255,-8.00E-05,0
0.125877193,-0.000178054,0
0.125007751,-0.000311912,0
0.123894723,-0.000478028,0
0.122542046,-0.000672338,0
0.120954165,-0.000890016,0
0.119136795,-0.001125855,0
0.117096286,-0.001374013,0
0.114840004,-0.001628775,0
0.112376585,-0.001884299,0
0.109715046,-0.002134743,0
0.106865928,-0.002374773,0
0.103840026,-0.002599309,0
0.100649786,-0.002803779,0
0.097307908,-0.002984373,0
0.093827981,-0.003137662,0
0.09022461,-0.003260979,0
0.086512527,-0.003352292,0
0.082707607,-0.003410204,0
0.078825598,-0.003433826,0
0.074883264,-0.003422904,0
0.070896861,-0.003377438,0
0.066883534,-0.003297682,0
0.062860174,-0.003184525,0
0.058843418,-0.003038602,0
0.054850157,-0.002860802,0
0.050916332,-0.00265811,0
0.047070772,-0.002447036,0
0.04332859,-0.002243201,0
0.039702867,-0.002059178,0
0.036204017,-0.001904365,0
0.032840168,-0.001785239,0
0.029617416,-0.001704975,0
0.026539571,-0.001663573,0
0.023609046,-0.00165862,0
0.020827111,-0.001685163,0
0.018194909,-0.001736344,0
0.015713837,-0.001803273,0
0.013386308,-0.001875663,0
0.011216132,-0.00194183,0
0.009208389,-0.001988566,0
0.00736981,-0.002002155,0
0.005708523,-0.001967992,0
0.004233672,-0.001871472,0
0.002954909,-0.001698371,0
0.001882521,-0.001435227,0
0.00102616,-0.001070483,0
0.000395605,-0.000594487,0
0,0,0
-0.000145034,0.000699389,0
-2.46E-05,0.001486662,0
0.00036703,0.00235712,0
0.001034923,0.003302127,0
0.001982089,0.004307967,0
0.003209798,0.005357622,0
0.004717161,0.006430391,0
0.006500749,0.007502779,0
0.008554212,0.008550021,0
0.010868533,0.009546463,0
0.013431012,0.010467086,0
0.016226155,0.011288649,0
0.01923542,0.011990959,0
0.022438106,0.012557633,0
0.025811734,0.012977114,0
0.029332555,0.013243433,0
0.032977074,0.013355955,0
0.03672205,0.013319506,0
0.040545258,0.013144119,0
0.044426251,0.012844272,0
0.048345598,0.01243838,0
0.052286281,0.011947525,0
0.056232552,0.011395202,0
0.060182252,0.010803128,0
0.064139826,0.010181209,0
0.068090796,0.009537065,0
0.07202043,0.008878697,0
0.07591425,0.008213471,0
0.079757905,0.007548626,0
0.083537552,0.006890639,0
0.087239221,0.006245733,0
0.09084945,0.005619242,0
0.094354777,0.005015865,0
0.097742121,0.004439666,0
0.100998909,0.00389382,0
0.104112822,0.003380994,0
0.107071668,0.00290322,0
0.10986389,0.002461768,0
0.112478566,0.0020574,0
0.114905155,0.001690624,0
0.11713337,0.001361313,0
0.119154194,0.00106934,0
0.120958864,0.000814197,0
0.122539633,0.000595122,0
0.123889389,0.000411353,0
0.12500229,0.000262128,0
0.125873256,0.000146939,0
0.126498223,6.52E-05,0
0.126874397,1.63E-05,0
